time,open,high,low,close,EMA,VWAP,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1775433600,68997.9,69216.1,68997.9,69102.9,,69105.63333333333,,,,,,
1775433660,69102.9,69583,69102.9,69517.3,,69320.29276409301,,,,,,
1775433720,69517.2,69559.6,69257.2,69312.2,,69326.70379406826,,,,,,
1775433780,69312.2,69342.6,69250.1,69299.6,,69325.44173586841,65.55924695459657,,,,,
1775433840,69299.5,69319.7,69254.3,69319.7,,69324.66374235919,67.12721781804461,,,,,
1775433900,69319.7,69453.7,69319.7,69437.4,,69329.12751473604,76.51754173071215,,,,,
1775433960,69437.3,69490,69412.8,69435.2,,69333.974393331,75.90957731407245,,,,,
1775434020,69435.2,69435.3,69318.3,69366.1,69348.8,69335.77819647506,55.23356254045397,,,,,
1775434080,69366.1,69368.4,69314,69318.1,69341.97777777778,69335.73919992307,43.023224960294655,,,,,
1775434140,69317.9,69320.1,69286.8,69299.1,69332.44938271605,69335.11337529172,38.03128617789005,,,,,
1775434200,69299,69306.2,69170,69180.5,69298.6828532236,69328.93103939845,18.22820996167617,,,,,
1775434260,69180.5,69200,69156.6,69156.6,69267.10888584057,69325.88806342059,15.749316669585156,,,,,
1775434320,69156.7,69208.6,69156.6,69179.5,69247.64024454266,69323.01601507669,29.52406032560198,,,,,
1775434380,69179.4,69208.3,69155.7,69155.8,69227.23130131097,69320.73383323352,23.547415328830596,,,,,
1775434440,69155.7,69207.5,69155.3,69205.2,69222.3354565752,69317.92947302521,53.180547953581524,,,,,
1775434500,69205.2,69319.8,69205.1,69307.7,69241.30535511403,69315.78509516052,78.77968683981236,,,,,
1775434560,69307.7,69315.7,69226.9,69239.9,69240.99305397758,69314.70887331196,51.07288045778961,49.3916982166387,,,,
1775434620,69239.9,69251.8,69168.7,69194.7,69230.70570864923,69312.68990019624,37.78418658308234,47.407765332959116,,,,
1775434680,69194.7,69229.7,69168.2,69173.6,69218.01555117163,69311.56035455974,31.96114883260445,44.895903262570535,,,,
