open_time,open,high,low,close,volume,quote_volume,trades
1749765600000,152.34000000,152.96000000,152.02000000,152.50000000,79550.92400000,12125018.71937000,86406
1749769200000,152.50000000,152.95000000,152.08000000,152.32000000,64918.33600000,9907145.78519000,70767
1749772800000,152.32000000,152.59000000,142.34000000,145.57000000,1060443.51300000,155598870.17935000,586747
1749776400000,145.57000000,145.58000000,140.87000000,143.33000000,610893.69700000,87515578.79909000,386065
1749780000000,143.32000000,143.33000000,140.21000000,142.67000000,310188.32100000,44079695.89261000,232409
1749783600000,142.67000000,145.32000000,142.63000000,144.76000000,298922.87700000,43037508.77044000,145489
1749787200000,144.76000000,144.76000000,143.47000000,144.28000000,150992.25600000,21756709.38101000,94360
1749790800000,144.27000000,144.31000000,143.51000000,143.76000000,163813.32700000,23573350.02246000,103370
1749794400000,143.77000000,144.94000000,142.58000000,144.94000000,158383.68100000,22735920.12719000,114151
1749798000000,144.93000000,145.46000000,144.22000000,145.02000000,238308.95200000,34512868.86838000,115546
1749801600000,145.02000000,146.67000000,144.34000000,144.85000000,220918.66700000,32168579.68592000,133597
1749805200000,144.85000000,145.09000000,144.37000000,144.80000000,165606.70500000,23964625.58007000,105112
1749808800000,144.80000000,145.04000000,143.66000000,144.99000000,145406.53000000,20987483.90903000,101090
1749812400000,144.99000000,145.71000000,144.23000000,145.45000000,140983.73800000,20443169.67095000,89285
1749816000000,145.45000000,146.26000000,144.93000000,145.14000000,145662.00100000,21208791.24672000,107472
1749819600000,145.15000000,146.48000000,144.62000000,145.29000000,168350.54000000,24492792.13636000,153331
1749823200000,145.30000000,146.37000000,143.92000000,146.17000000,211856.31700000,30742888.02682000,161627
1749826800000,146.17000000,147.78000000,145.69000000,147.18000000,204825.05800000,30119914.61636000,175332
1749830400000,147.18000000,148.52000000,146.32000000,147.43000000,168977.95700000,24926721.89482000,131226
1749834000000,147.42000000,147.42000000,145.30000000,146.48000000,148487.99200000,21717563.28327000,116001
1749837600000,146.47000000,146.63000000,144.30000000,145.53000000,160199.69400000,23253793.47883000,119630
1749841200000,145.52000000,146.00000000,144.48000000,145.17000000,150274.92200000,21814884.84903000,91585
1749844800000,145.17000000,147.69000000,144.75000000,147.29000000,129035.86700000,18878562.42475000,88993
1749848400000,147.28000000,147.64000000,146.45000000,147.11000000,67288.49300000,9893904.85391000,56043
1749852000000,147.11000000,148.04000000,147.03000000,147.81000000,57596.56400000,8496873.24248000,48839
1749855600000,147.81000000,148.94000000,147.69000000,148.60000000,62365.11400000,9250062.38791000,46643
1749859200000,148.60000000,148.70000000,147.64000000,147.82000000,94983.32100000,14074090.95969000,68974
1749862800000,147.83000000,147.83000000,146.71000000,146.89000000,55238.72100000,8132385.15689000,47715
1749866400000,146.88000000,147.33000000,146.42000000,146.50000000,66492.11100000,9756407.86392000,36746
1749870000000,146.50000000,147.22000000,146.49000000,146.71000000,86699.78900000,12729638.09297000,39800
1749873600000,146.71000000,147.15000000,146.54000000,146.80000000,47302.77000000,6946453.95613000,36488
1749877200000,146.80000000,147.05000000,146.36000000,146.86000000,37083.94300000,5441018.05193000,33516
1749880800000,146.86000000,147.07000000,146.07000000,146.22000000,57142.45600000,8367340.30449000,38002
1749884400000,146.22000000,146.45000000,145.54000000,146.18000000,80227.01000000,11709716.09055000,38619
1749888000000,146.17000000,146.21000000,145.17000000,145.82000000,55891.16800000,8138626.13231000,39585
1749891600000,145.83000000,145.95000000,144.93000000,145.15000000,63920.96100000,9290761.47003000,39584
1749895200000,145.15000000,145.91000000,145.09000000,145.63000000,37934.47700000,5518987.53427000,34571
1749898800000,145.62000000,146.11000000,145.45000000,145.86000000,34422.16300000,5020069.25799000,34786
1749902400000,145.85000000,145.95000000,144.92000000,145.54000000,59101.59900000,8590457.07012000,45952
1749906000000,145.53000000,145.93000000,145.00000000,145.51000000,57909.79300000,8427296.16848000,54164
1749909600000,145.51000000,145.78000000,145.00000000,145.28000000,45920.39900000,6672972.04139000,42826
1749913200000,145.28000000,145.50000000,143.80000000,144.54000000,177828.18900000,25690097.90954000,93658
1749916800000,144.53000000,144.95000000,142.92000000,143.39000000,138445.20200000,19946015.09649000,95715
1749920400000,143.39000000,144.65000000,143.05000000,144.47000000,77647.74200000,11188409.61724000,56828
1749924000000,144.46000000,145.11000000,143.07000000,144.11000000,75288.57300000,10843951.59935000,68078
1749927600000,144.12000000,144.48000000,143.47000000,143.50000000,49773.72600000,7166500.58721000,54137
1749931200000,143.51000000,143.71000000,141.97000000,142.91000000,91216.95800000,13015493.07470000,83179
1749934800000,142.90000000,144.82000000,142.68000000,144.57000000,74274.62500000,10680748.90226000,56741
1749938400000,144.57000000,144.90000000,143.98000000,144.33000000,44737.98200000,6463822.04644000,45867
1749942000000,144.34000000,145.01000000,144.29000000,144.64000000,70511.07300000,10196257.53078000,36009
1749945600000,144.65000000,145.82000000,144.60000000,145.61000000,80017.70200000,11622062.85675000,48221
1749949200000,145.61000000,145.68000000,144.82000000,145.03000000,37569.36000000,5455795.74097000,34929
1749952800000,145.04000000,146.05000000,145.04000000,145.54000000,34583.17600000,5037899.30980000,33902
1749956400000,145.54000000,145.86000000,145.50000000,145.75000000,43249.83000000,6301628.01698000,34880
1749960000000,145.75000000,146.44000000,145.68000000,146.25000000,54889.30500000,8017323.35535000,37604
1749963600000,146.25000000,147.41000000,145.73000000,147.37000000,166609.98400000,24461239.10791000,49141
1749967200000,147.37000000,148.10000000,146.32000000,146.48000000,96549.78300000,14217838.92992000,55946
1749970800000,146.49000000,146.54000000,145.75000000,145.87000000,47548.75500000,6945199.70982000,36954
1749974400000,145.87000000,146.01000000,145.10000000,145.43000000,47091.21000000,6847761.54881000,40287
